UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
RO,701,19,66,presidente,2,nulo,nulo
RO,701,19,56,presidente,62,13,13
RO,701,19,56,presidente,99,22,22
RO,701,19,56,presidente,2,branco,branco
RO,701,19,56,presidente,10,nulo,nulo
RO,701,19,65,presidente,57,13,13
RO,701,19,65,presidente,104,22,22
RO,701,19,65,presidente,1,branco,branco
RO,701,19,65,presidente,4,nulo,nulo
RO,701,19,61,presidente,62,13,13
RO,701,19,61,presidente,132,22,22
RO,701,19,61,presidente,5,branco,branco
RO,701,19,61,presidente,4,nulo,nulo
RO,701,19,64,presidente,38,13,13
RO,701,19,64,presidente,56,22,22
RO,701,19,64,presidente,1,branco,branco
RO,701,19,64,presidente,1,nulo,nulo
RO,701,19,89,presidente,75,13,13
RO,701,19,89,presidente,74,22,22
RO,701,19,89,presidente,2,branco,branco
RO,701,19,89,presidente,6,nulo,nulo
RO,701,19,59,presidente,54,13,13
RO,701,19,59,presidente,116,22,22
RO,701,19,59,presidente,1,branco,branco
RO,701,19,59,presidente,5,nulo,nulo
RO,701,19,57,presidente,71,13,13
RO,701,19,57,presidente,101,22,22
RO,701,19,57,presidente,1,branco,branco
RO,701,19,57,presidente,5,nulo,nulo
RO,701,19,63,presidente,51,13,13
RO,701,19,63,presidente,96,22,22
RO,701,19,63,presidente,1,branco,branco
RO,701,19,63,presidente,2,nulo,nulo
RO,701,19,120,presidente,63,13,13
RO,701,19,120,presidente,88,22,22
RO,701,19,120,presidente,1,branco,branco
RO,701,19,120,presidente,2,nulo,nulo
RO,671,34,88,presidente,37,13,13
RO,671,34,88,presidente,190,22,22
RO,671,34,88,presidente,2,branco,branco
RO,671,34,88,presidente,5,nulo,nulo
RO,671,34,96,presidente,31,13,13
RO,671,34,96,presidente,137,22,22
RO,671,34,96,presidente,3,branco,branco
RO,671,34,58,presidente,66,13,13
RO,671,34,58,presidente,157,22,22
RO,671,34,58,presidente,1,branco,branco
RO,671,34,58,presidente,3,nulo,nulo
RO,671,34,41,presidente,56,13,13
RO,671,34,41,presidente,130,22,22
RO,671,34,41,presidente,1,branco,branco
RO,671,34,41,presidente,4,nulo,nulo
RO,671,34,47,presidente,52,13,13
RO,671,34,47,presidente,141,22,22
RO,671,34,47,presidente,1,branco,branco
RO,671,34,47,presidente,8,nulo,nulo
RO,671,34,53,presidente,55,13,13
RO,671,34,53,presidente,123,22,22
RO,671,34,53,presidente,5,nulo,nulo
RO,671,34,55,presidente,46,13,13
