UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
TO,93114,4,39,presidente,99,13,13
TO,93114,4,39,presidente,129,22,22
TO,93114,4,39,presidente,3,branco,branco
TO,93114,4,39,presidente,6,nulo,nulo
TO,93114,4,90,presidente,155,13,13
TO,93114,4,90,presidente,102,22,22
TO,93114,4,90,presidente,6,branco,branco
TO,93114,4,90,presidente,2,nulo,nulo
TO,93114,4,27,presidente,99,13,13
TO,93114,4,27,presidente,175,22,22
TO,93114,4,27,presidente,1,branco,branco
TO,93114,4,27,presidente,1,nulo,nulo
TO,93114,4,165,presidente,121,13,13
TO,93114,4,165,presidente,79,22,22
TO,93114,4,165,presidente,2,branco,branco
TO,93114,4,165,presidente,3,nulo,nulo
TO,93114,4,12,presidente,65,13,13
TO,93114,4,12,presidente,157,22,22
TO,93114,4,12,presidente,1,branco,branco
TO,93114,4,12,presidente,5,nulo,nulo
TO,93114,4,141,presidente,94,13,13
TO,93114,4,141,presidente,162,22,22
TO,93114,4,141,presidente,1,branco,branco
TO,93114,4,141,presidente,3,nulo,nulo
TO,93114,4,118,presidente,106,13,13
TO,93114,4,118,presidente,135,22,22
TO,93114,4,118,presidente,1,branco,branco
TO,93114,4,118,presidente,2,nulo,nulo
TO,93114,4,121,presidente,101,13,13
TO,93114,4,121,presidente,126,22,22
TO,93114,4,121,presidente,1,branco,branco
TO,93114,4,121,presidente,5,nulo,nulo
TO,93114,4,44,presidente,66,13,13
TO,93114,4,44,presidente,126,22,22
TO,93114,4,44,presidente,3,branco,branco
TO,93114,4,44,presidente,5,nulo,nulo
TO,93114,4,31,presidente,71,13,13
TO,93114,4,31,presidente,101,22,22
TO,93114,4,31,presidente,1,branco,branco
TO,93114,4,31,presidente,1,nulo,nulo
TO,93114,4,32,presidente,93,13,13
TO,93114,4,32,presidente,148,22,22
TO,93114,4,32,presidente,1,branco,branco
TO,93114,4,32,presidente,3,nulo,nulo
TO,93114,4,184,presidente,89,13,13
TO,93114,4,184,presidente,135,22,22
TO,93114,4,184,presidente,1,branco,branco
TO,93114,4,184,presidente,1,nulo,nulo
TO,93114,4,19,presidente,76,13,13
TO,93114,4,19,presidente,149,22,22
TO,93114,4,19,presidente,5,branco,branco
TO,93114,4,19,presidente,1,nulo,nulo
TO,93114,4,3,presidente,109,13,13
TO,93114,4,3,presidente,124,22,22
TO,93114,4,3,presidente,3,branco,branco
TO,93114,4,3,presidente,3,nulo,nulo
TO,93114,4,28,presidente,65,13,13
TO,93114,4,28,presidente,114,22,22
TO,93114,4,28,presidente,4,nulo,nulo
TO,93114,4,26,presidente,87,13,13
TO,93114,4,26,presidente,169,22,22
