UF,municipio,zona,secao,qtdEleitoresAptos,qtdComparecimento,dataHoraAbertura,dataHoraEncerramento,idPleito,qtdEleitoresLibCodigo,qtdEleitoresCompBiometrico,modelo
DF,97012,13,215,330,290,20221030T080001,20221030T170517,407,36,285,UE2010
DF,97012,13,341,352,292,20221030T080001,20221030T170631,407,30,273,UE2010
DF,97012,13,396,340,290,20221030T080001,20221030T170223,407,13,249,UE2010
DF,97012,13,77,331,287,20221030T080001,20221030T170427,407,56,272,UE2010
DF,97012,13,156,318,274,20221030T080001,20221030T170752,407,24,260,UE2010
DF,97012,13,545,344,306,20221030T080001,20221030T170240,407,30,274,UE2010
DF,97012,13,82,349,302,20221030T080001,20221030T170530,407,36,297,UE2010
DF,97012,13,349,335,269,20221030T080001,20221030T170209,407,28,259,UE2010
DF,97012,13,483,394,334,20221030T080001,20221030T170330,407,36,307,UE2010
DF,97012,13,352,378,313,20221030T080001,20221030T170614,407,31,305,UE2010
DF,97012,13,418,345,275,20221030T080001,20221030T170648,407,21,250,UE2010
DF,97012,13,532,340,304,20221030T080001,20221030T170354,407,29,273,UE2010
DF,97012,13,170,371,307,20221030T080001,20221030T170403,407,25,285,UE2010
DF,97012,13,72,316,267,20221030T080001,20221030T170354,407,48,250,UE2010
DF,97012,13,317,365,299,20221030T080001,20221030T170514,407,32,280,UE2010
DF,97012,13,492,340,288,20221030T080001,20221030T170146,407,37,281,UE2010
DF,97012,13,34,347,304,20221030T080001,20221030T170254,407,45,287,UE2010
DF,97012,13,530,389,323,20221030T080001,20221030T170334,407,46,288,UE2010
DF,97012,13,404,331,278,20221030T080001,20221030T170241,407,37,275,UE2010
DF,97012,13,195,339,284,20221030T080001,20221030T170853,407,21,275,UE2010
DF,97012,13,500,318,274,20221030T080001,20221030T170450,407,31,262,UE2010
DF,97012,13,454,337,296,20221030T080001,20221030T171325,407,38,291,UE2010
DF,97012,13,243,224,175,20221030T080001,20221030T170615,407,26,170,UE2010
DF,97012,13,400,340,278,20221030T080001,20221030T170426,407,26,267,UE2010
DF,97012,13,562,379,311,20221030T080001,20221030T170339,407,24,265,UE2010
DF,97012,13,410,330,269,20221030T080001,20221030T170516,407,37,267,UE2010
DF,97012,13,288,371,310,20221030T080001,20221030T170311,407,31,282,UE2010
DF,97012,13,501,339,289,20221030T080001,20221030T170329,407,18,258,UE2010
DF,97012,13,531,360,304,20221030T080001,20221030T170311,407,17,285,UE2010
DF,97012,13,415,339,295,20221030T080001,20221030T170111,407,28,268,UE2010
DF,97012,13,5,387,336,20221030T080001,20221030T170304,407,37,315,UE2010
DF,97012,13,36,344,280,20221030T080001,20221030T170349,407,38,264,UE2010
DF,97012,13,343,304,241,20221030T080001,20221030T170537,407,20,219,UE2010
DF,97012,13,391,369,313,20221030T080001,20221030T170435,407,25,289,UE2010
DF,97012,13,78,287,248,20221030T080001,20221030T170446,407,18,220,UE2010
DF,97012,13,446,366,300,20221030T080001,20221030T170130,407,33,270,UE2010
DF,97012,13,564,339,258,20221030T080001,20221030T170246,407,22,251,UE2010
DF,97012,13,527,337,283,20221030T080001,20221030T170104,407,11,277,UE2015
DF,97012,13,577,366,265,20221030T080001,20221030T170300,407,12,196,UE2010
DF,97012,13,2,390,335,20221030T080001,20221030T170529,407,41,313,UE2010
DF,97012,13,131,314,263,20221030T080001,20221030T171700,407,37,243,UE2010
DF,97012,13,185,281,234,20221030T080001,20221030T170231,407,26,213,UE2010
DF,97012,13,21,359,295,20221030T080001,20221030T170235,407,49,290,UE2010
DF,97012,13,512,377,312,20221030T080001,20221030T170122,407,29,281,UE2010
DF,97012,13,312,302,237,20221030T080001,20221030T170307,407,33,226,UE2010
DF,97012,13,553,345,287,20221030T080001,20221030T170227,407,27,255,UE2010
DF,97012,13,168,216,188,20221030T080001,20221030T170421,407,15,181,UE2010
DF,97012,13,405,333,271,20221030T080001,20221030T170330,407,33,269,UE2010
DF,97012,13,263,359,292,20221030T080001,20221030T170201,407,23,284,UE2010
DF,97012,13,281,229,199,20221030T080001,20221030T170414,407,16,192,UE2010
DF,97012,13,414,347,299,20221030T080001,20221030T170726,407,26,278,UE2010
DF,97012,13,585,331,268,20221030T080001,20221030T170554,407,21,123,UE2010
DF,97012,13,122,391,328,20221030T080001,20221030T170114,407,31,306,UE2010
DF,97012,13,419,372,299,20221030T080001,20221030T170510,407,29,263,UE2010
DF,97012,13,592,350,279,20221030T080001,20221030T170332,407,16,279,UE2010
DF,97012,13,42,330,272,20221030T080001,20221030T170250,407,38,260,UE2010
DF,97012,13,113,287,242,20221030T080001,20221030T170209,407,36,223,UE2010
DF,97012,13,439,370,291,20221030T080001,20221030T170630,407,28,251,UE2010
DF,97012,13,576,325,234,20221030T080001,20221030T170848,407,18,227,UE2010
DF,97012,13,240,336,277,20221030T080001,20221030T170542,407,15,272,UE2010
DF,97012,13,4,393,335,20221030T080001,20221030T170428,407,23,318,UE2010
DF,97012,13,17,342,290,20221030T080001,20221030T170331,407,31,286,UE2010
DF,97012,13,248,299,244,20221030T080001,20221030T170412,407,25,227,UE2010
DF,97012,13,178,284,244,20221030T080001,20221030T170347,407,15,227,UE2010
DF,97012,13,25,341,280,20221030T080001,20221030T170038,407,35,277,UE2010
DF,97012,13,83,370,322,20221030T080001,20221030T170222,407,34,298,UE2010
DF,97012,13,472,338,293,20221030T080001,20221030T170211,407,41,285,UE2010
DF,97012,13,515,385,301,20221030T080001,20221030T170153,407,24,271,UE2010
DF,97012,13,219,305,245,20221030T080001,20221030T170255,407,14,237,UE2010
DF,97012,13,171,338,294,20221030T080001,20221030T171401,407,33,287,UE2010
DF,97012,13,600,370,286,20221030T080001,20221030T170731,407,25,261,UE2010
DF,97012,13,597,330,250,20221030T080001,20221030T170601,407,10,249,UE2010
DF,97012,13,393,367,311,20221030T080008,20221030T170313,407,29,286,UE2010
DF,97012,13,336,337,281,20221030T080001,20221030T170224,407,22,267,UE2010
DF,97012,13,392,290,249,20221030T080001,20221030T170155,407,30,243,UE2010
DF,97012,13,303,349,305,20221030T080001,20221030T170818,407,36,291,UE2010
DF,97012,13,579,398,323,20221030T080001,20221030T170544,407,8,256,UE2010
DF,97012,13,417,337,285,20221030T080001,20221030T171828,407,32,274,UE2010
DF,97012,13,503,348,291,20221030T080001,20221030T170421,407,45,266,UE2010
DF,97012,13,277,310,268,20221030T080001,20221030T170540,407,26,251,UE2010
DF,97012,13,157,390,340,20221030T080001,20221030T170541,407,25,317,UE2010
DF,97012,13,453,347,280,20221030T080001,20221030T170330,407,28,260,UE2010
DF,97012,13,107,326,276,20221030T080001,20221030T170704,407,40,271,UE2010
DF,97012,13,45,330,294,20221030T080002,20221030T170421,407,38,284,UE2010
DF,97012,13,582,371,257,20221030T080001,20221030T170206,407,7,89,UE2010
DF,97012,13,201,390,338,20221030T080001,20221030T170143,407,35,317,UE2010
DF,97012,13,99,286,233,20221030T080001,20221030T170403,407,15,209,UE2010
DF,97012,13,474,352,296,20221030T080001,20221030T170235,407,48,284,UE2010
DF,97012,13,493,375,326,20221030T080001,20221030T170656,407,40,291,UE2010
DF,97012,13,490,347,280,20221030T080001,20221030T170444,407,48,258,UE2010
DF,97012,13,374,346,291,20221030T080001,20221030T170235,407,26,281,UE2010
DF,97012,13,537,342,295,20221030T080001,20221030T170634,407,27,279,UE2010
DF,97012,13,81,321,261,20221030T080308,20221030T170604,407,26,250,UE2010
DF,97012,19,104,414,348,20221030T080001,20221030T170426,407,30,327,UE2020
DF,97012,19,223,329,291,20221030T080001,20221030T170401,407,7,284,UE2020
DF,97012,19,162,374,325,20221030T080001,20221030T170205,407,12,296,UE2020
DF,97012,19,60,350,302,20221030T080001,20221030T170443,407,18,248,UE2020
DF,97012,19,145,326,283,20221030T080001,20221030T170218,407,11,276,UE2020
DF,97012,19,150,378,323,20221030T080001,20221030T170302,407,15,294,UE2020
DF,97012,19,88,327,280,20221030T080001,20221030T170311,407,2,249,UE2020
DF,97012,19,189,284,243,20221030T080001,20221030T170459,407,10,234,UE2020
DF,97012,19,269,335,295,20221030T080001,20221030T170615,407,10,295,UE2020
DF,97012,19,253,342,293,20221030T080001,20221030T170600,407,10,281,UE2020
DF,97012,19,134,357,305,20221030T080351,20221030T170348,407,9,290,UE2020
DF,97012,19,9,295,258,20221030T080001,20221030T170250,407,13,249,UE2020
DF,97012,19,142,383,325,20221030T080001,20221030T170611,407,18,286,UE2020
DF,97012,19,241,353,294,20221030T080001,20221030T170640,407,21,294,UE2020
DF,97012,19,268,352,290,20221030T080001,20221030T170423,407,16,290,UE2020
DF,97012,19,33,291,243,20221030T080001,20221030T170507,407,11,221,UE2020
DF,97012,19,158,380,323,20221030T080001,20221030T170739,407,13,291,UE2020
DF,97012,19,350,398,319,20221030T080001,20221030T170323,407,10,274,UE2020
DF,97012,19,1,298,253,20221030T080001,20221030T170205,407,5,247,UE2020
DF,97012,19,326,353,277,20221030T080001,20221030T170216,407,7,277,UE2020
DF,97012,19,299,344,295,20221030T080001,20221030T170241,407,13,295,UE2020
DF,97012,19,256,327,285,20221030T080001,20221030T170553,407,5,285,UE2020
DF,97012,19,344,191,167,20221030T080001,20221030T170308,407,0,122,UE2020
DF,97012,19,149,397,330,20221030T080001,20221030T170220,407,14,301,UE2020
DF,97012,19,282,348,307,20221030T080001,20221030T170212,407,11,307,UE2020
DF,97012,19,194,280,238,20221030T080001,20221030T170404,407,14,230,UE2020
DF,97012,19,345,392,335,20221030T080001,20221030T170025,407,11,313,UE2020
DF,97012,19,13,263,211,20221030T080001,20221030T170515,407,7,196,UE2020
DF,97012,19,130,358,310,20221030T080001,20221030T170950,407,15,295,UE2020
DF,97012,19,111,365,310,20221030T080001,20221030T170327,407,15,257,UE2020
DF,97012,19,155,397,339,20221030T080001,20221030T170738,407,16,308,UE2020
DF,97012,19,58,342,269,20221030T080001,20221030T170340,407,14,256,UE2020
DF,97012,19,342,398,329,20221030T080001,20221030T170309,407,3,317,UE2020
DF,97012,19,229,292,241,20221030T080001,20221030T171324,407,8,218,UE2020
DF,97012,19,252,300,249,20221030T080001,20221030T170841,407,8,249,UE2020
DF,97012,19,337,343,256,20221030T080001,20221030T170128,407,1,256,UE2020
DF,97012,19,249,328,285,20221030T080001,20221030T170204,407,12,279,UE2020
DF,97012,19,302,323,282,20221030T080001,20221030T170710,407,16,282,UE2020
DF,97012,19,218,393,323,20221030T080001,20221030T170332,407,14,297,UE2020
DF,97012,19,235,165,145,20221030T080001,20221030T170115,407,5,144,UE2020
DF,97012,19,322,355,292,20221030T080001,20221030T170337,407,8,292,UE2020
DF,97012,19,291,384,342,20221030T080001,20221030T170331,407,15,327,UE2020
DF,97012,19,284,331,283,20221030T080001,20221030T170254,407,9,277,UE2020
DF,97012,19,266,341,296,20221030T080002,20221030T170339,407,14,296,UE2020
DF,97012,19,351,343,259,20221030T080001,20221030T170637,407,2,258,UE2020
DF,97012,19,186,391,327,20221030T080001,20221030T170352,407,18,273,UE2020
DF,97012,19,182,395,331,20221030T080001,20221030T170341,407,14,280,UE2020
DF,97012,19,213,321,261,20221030T080001,20221030T170421,407,9,250,UE2020
DF,97012,19,301,355,315,20221030T080001,20221030T170222,407,28,315,UE2020
DF,97012,19,287,388,335,20221030T080001,20221030T170429,407,10,327,UE2020
DF,97012,19,320,400,335,20221030T080001,20221030T170549,407,17,312,UE2020
DF,97012,19,7,290,250,20221030T080001,20221030T170246,407,12,245,UE2020
DF,97012,19,245,290,242,20221030T080001,20221030T170226,407,9,242,UE2020
DF,97012,19,41,310,262,20221030T080001,20221030T170242,407,18,262,UE2020
DF,97012,19,209,322,268,20221030T080001,20221030T170709,407,5,266,UE2020
DF,97012,19,167,398,336,20221030T080001,20221030T170056,407,17,315,UE2020
DF,97012,19,159,381,326,20221030T080001,20221030T170846,407,13,298,UE2020
DF,97012,19,348,383,330,20221030T080001,20221030T170351,407,5,166,UE2020
DF,97012,19,270,386,340,20221030T080001,20221030T170539,407,21,329,UE2020
DF,97012,19,109,360,303,20221030T080001,20221030T170245,407,14,263,UE2020
DF,97012,19,308,396,336,20221030T080001,20221030T170554,407,8,308,UE2020
DF,97012,19,304,355,286,20221030T080001,20221030T170156,407,22,285,UE2020
DF,97012,19,84,328,284,20221030T080001,20221030T170227,407,9,251,UE2020
DF,97012,19,95,418,360,20221030T080001,20221030T170306,407,16,343,UE2020
DF,97012,19,292,330,293,20221030T080001,20221030T170400,407,11,293,UE2020
DF,97012,19,39,290,259,20221030T080110,20221030T170144,407,14,259,UE2020
DF,97012,19,257,385,324,20221030T080001,20221030T170316,407,23,308,UE2020
DF,97012,19,314,336,283,20221030T080001,20221030T170400,407,4,283,UE2020
DF,97012,19,90,331,278,20221030T080001,20221030T170653,407,12,250,UE2020
DF,97012,19,315,339,294,20221030T080001,20221030T170305,407,10,294,UE2020
DF,97012,19,174,388,311,20221030T080001,20221030T170439,407,10,258,UE2020
DF,97012,19,27,293,248,20221030T080001,20221030T170445,407,12,224,UE2020
DF,97012,19,307,398,349,20221030T080001,20221030T170840,407,16,328,UE2020
DF,97012,19,53,339,270,20221030T080710,20221030T170542,407,7,262,UE2020
DF,97012,19,280,337,306,20221030T080001,20221030T170604,407,6,306,UE2020
DF,97012,19,296,390,349,20221030T080001,20221030T170352,407,12,324,UE2020
DF,97012,19,165,400,341,20221030T080001,20221030T170436,407,8,294,UE2020
DF,97012,19,132,359,314,20221030T080001,20221030T170111,407,9,299,UE2020
DF,97012,19,12,295,258,20221030T080001,20221030T170336,407,15,246,UE2020
DF,97012,19,86,327,273,20221030T080001,20221030T170700,407,8,249,UE2020
DF,97012,19,294,385,336,20221030T080001,20221030T170359,407,16,314,UE2020
DF,97012,19,191,281,239,20221030T080001,20221030T170717,407,17,236,UE2020
DF,97012,19,237,314,275,20221030T080001,20221030T170135,407,13,274,UE2020
DF,97012,19,251,347,288,20221030T080001,20221030T170133,407,8,288,UE2020
DF,97012,19,152,377,318,20221030T080001,20221030T170157,407,10,286,UE2020
DF,97012,19,259,388,317,20221030T080001,20221030T170226,407,6,298,UE2020
DF,97012,19,354,388,308,20221030T080001,20221030T170334,407,7,252,UE2020
DF,97012,19,286,342,303,20221030T080001,20221030T170437,407,10,303,UE2020
DF,97012,19,55,343,269,20221030T080001,20221030T170024,407,4,257,UE2020
DF,97012,19,121,356,292,20221030T080001,20221030T170500,407,10,258,UE2020
DF,97012,19,115,364,298,20221030T080001,20221030T170330,407,16,257,UE2020
DF,97012,19,327,394,320,20221030T080001,20221030T170448,407,5,298,UE2020
DF,97012,19,119,360,311,20221030T080001,20221030T170027,407,11,274,UE2020
DF,97012,19,353,388,316,20221030T080001,20221030T170053,407,8,308,UE2020
DF,97012,19,46,409,333,20221030T080001,20221030T170528,407,15,328,UE2020
DF,97012,19,44,321,280,20221030T080001,20221030T170404,407,16,280,UE2020
DF,97012,19,230,326,295,20221030T080001,20221030T170341,407,3,287,UE2020
DF,97012,19,74,349,291,20221030T080001,20221030T170200,407,10,261,UE2020
DF,97012,19,247,341,271,20221030T080001,20221030T170705,407,7,261,UE2020
DF,97012,19,31,360,314,20221030T080001,20221030T170649,407,2,271,UE2020
DF,97012,19,32,292,241,20221030T080001,20221030T170518,407,6,218,UE2020
DF,97012,19,238,338,282,20221030T080001,20221030T170718,407,12,270,UE2020
DF,97012,19,153,377,324,20221030T080001,20221030T170212,407,22,285,UE2020
DF,97012,19,208,327,262,20221030T080001,20221030T170511,407,15,255,UE2020
DF,97012,19,184,396,335,20221030T080001,20221030T170305,407,25,285,UE2020
DF,97012,19,272,359,322,20221030T080001,20221030T170412,407,20,322,UE2020
DF,97012,19,19,256,211,20221030T080001,20221030T170453,407,10,199,UE2020
DF,97012,19,220,258,205,20221030T080001,20221030T170345,407,4,196,UE2020
DF,97012,19,224,341,276,20221030T080001,20221030T170419,407,4,261,UE2020
DF,97012,19,358,396,370,20221030T080001,20221030T170520,407,6,131,UE2020
DF,97012,19,234,302,263,20221030T080001,20221030T170224,407,10,263,UE2020
DF,97012,19,236,332,287,20221030T080024,20221030T170105,407,4,283,UE2020
DF,97012,19,254,353,293,20221030T080001,20221030T170556,407,4,293,UE2020
DF,97012,19,356,392,333,20221030T080001,20221030T170422,407,3,106,UE2020
DF,97012,19,289,389,339,20221030T080001,20221030T170217,407,19,312,UE2020
DF,97012,19,3,296,256,20221030T080001,20221030T170432,407,10,245,UE2020
DF,97012,19,28,288,231,20221030T080001,20221030T170742,407,5,206,UE2020
DF,97012,19,62,348,300,20221030T080001,20221030T170301,407,12,250,UE2020
DF,97012,19,80,330,290,20221030T080001,20221030T170852,407,12,251,UE2020
DF,97012,19,283,381,333,20221030T080001,20221030T170132,407,22,323,UE2020
DF,97012,19,180,397,345,20221030T080001,20221030T170117,407,10,295,UE2020
DF,97012,19,290,338,293,20221030T080001,20221030T170444,407,11,293,UE2020
DF,97012,19,177,394,323,20221030T080001,20221030T170524,407,15,262,UE2020
DF,97012,19,217,330,262,20221030T080001,20221030T170046,407,3,259,UE2020
DF,97012,19,66,345,294,20221030T080001,20221030T170240,407,10,238,UE2020
DF,97012,19,258,334,308,20221030T080001,20221030T170447,407,3,308,UE2020
DF,97012,19,70,347,301,20221030T080001,20221030T170310,407,16,248,UE2020
DF,97012,19,324,326,271,20221030T080001,20221030T170229,407,6,271,UE2020
DF,97012,19,87,329,284,20221030T080001,20221030T170319,407,10,252,UE2020
DF,97012,19,26,293,252,20221030T080001,20221030T170749,407,3,231,UE2020
DF,97012,19,56,339,276,20221030T080001,20221030T170219,407,15,265,UE2020
DF,97012,19,250,299,251,20221030T080001,20221030T170142,407,8,251,UE2020
DF,97012,19,151,380,321,20221030T080001,20221030T170045,407,20,292,UE2020
DF,97012,19,38,310,268,20221030T080001,20221030T170139,407,15,267,UE2020
DF,97012,19,148,326,282,20221030T080001,20221030T170230,407,9,271,UE2020
DF,97012,19,255,334,284,20221030T080001,20221030T170341,407,3,273,UE2020
DF,97012,19,161,396,347,20221030T080001,20221030T170520,407,11,316,UE2020
DF,97012,19,91,330,268,20221030T080001,20221030T170257,407,6,238,UE2020
DF,97012,19,346,383,319,20221030T080001,20221030T170422,407,7,303,UE2020
DF,97012,19,76,175,162,20221030T080001,20221030T170419,407,3,145,UE2020
DF,97012,19,192,280,240,20221030T080001,20221030T170347,407,23,230,UE2020
DF,97012,19,144,327,276,20221030T080001,20221030T170224,407,10,266,UE2020
DF,97012,19,335,399,325,20221030T080001,20221030T170418,407,9,219,UE2020
DF,97012,19,204,379,312,20221030T080001,20221030T170258,407,12,263,UE2020
DF,97012,19,196,280,244,20221030T080001,20221030T170552,407,17,237,UE2020
DF,97012,19,261,318,273,20221030T080001,20221030T170351,407,12,273,UE2020
DF,97012,19,357,395,359,20221030T080001,20221030T170327,407,1,129,UE2020
DF,97012,19,273,346,299,20221030T080001,20221030T170334,407,16,299,UE2020
DF,97012,19,293,343,280,20221030T080001,20221030T170353,407,9,280,UE2020
DF,97012,19,309,331,289,20221030T080315,20221030T170917,407,8,289,UE2020
DF,97012,19,321,340,298,20221030T080001,20221030T170151,407,8,298,UE2020
DF,97012,19,35,290,238,20221030T080001,20221030T171112,407,6,209,UE2020
DF,97012,19,6,294,239,20221030T080001,20221030T170527,407,16,229,UE2020
DF,97012,19,8,290,250,20221030T080001,20221030T170119,407,16,240,UE2020
DF,97012,19,176,390,326,20221030T080001,20221030T170345,407,13,279,UE2020
DF,97012,19,198,375,311,20221030T080001,20221030T170038,407,15,260,UE2020
DF,97012,19,123,179,153,20221030T080001,20221030T170359,407,6,152,UE2020
DF,97012,19,330,395,318,20221030T080001,20221030T170243,407,8,301,UE2020
DF,97012,19,187,394,319,20221030T080001,20221030T170156,407,11,279,UE2020
DF,97012,19,206,320,242,20221030T080038,20221030T170357,407,15,238,UE2020
DF,97012,19,179,394,342,20221030T080001,20221030T170528,407,6,288,UE2020
DF,97012,19,117,358,299,20221030T080001,20221030T170631,407,6,261,UE2020
DF,97012,19,300,325,278,20221030T080001,20221030T170527,407,16,278,UE2020
DF,97012,19,329,360,301,20221030T080001,20221030T170431,407,7,300,UE2020
DF,97012,19,40,308,273,20221030T080001,20221030T170039,407,9,273,UE2020
DF,97012,19,20,261,216,20221030T080001,20221030T170206,407,7,205,UE2020
DF,97012,19,246,294,254,20221030T080001,20221030T170322,407,10,254,UE2020
DF,97012,19,37,308,276,20221030T080001,20221030T170119,407,10,276,UE2020
DF,97012,19,146,332,278,20221030T080001,20221030T170155,407,7,273,UE2020
DF,97012,19,160,378,326,20221030T080001,20221030T170543,407,15,292,UE2020
DF,97012,19,267,384,338,20221030T080001,20221030T170259,407,10,327,UE2020
DF,97012,19,214,321,257,20221030T080001,20221030T170207,407,11,243,UE2020
DF,97012,19,154,376,294,20221030T080001,20221030T170403,407,11,265,UE2020
DF,97012,19,305,331,300,20221030T080001,20221030T170058,407,11,300,UE2020
DF,97012,19,298,391,336,20221030T080001,20221030T170243,407,18,319,UE2020
DF,97012,19,200,377,322,20221030T080001,20221030T170554,407,11,277,UE2020
DF,97012,19,136,384,322,20221030T080001,20221030T170401,407,9,276,UE2020
DF,97012,19,98,419,354,20221030T080001,20221030T170019,407,23,335,UE2020
DF,97012,19,295,347,308,20221030T080001,20221030T170208,407,12,308,UE2020
DF,97012,19,164,394,346,20221030T080001,20221030T170608,407,10,314,UE2020
DF,97012,19,211,328,262,20221030T080002,20221030T170404,407,12,258,UE2020
DF,97012,19,15,257,216,20221030T080001,20221030T170239,407,7,207,UE2020
DF,97012,19,124,366,312,20221030T080001,20221030T170300,407,16,288,UE2020
DF,97012,19,197,283,224,20221030T080001,20221030T170452,407,2,215,UE2020
DF,97012,19,318,329,292,20221030T080001,20221030T170442,407,9,292,UE2020
DF,97012,19,319,307,251,20221030T080001,20221030T170631,407,2,251,UE2020
DF,97012,19,22,293,246,20221030T080001,20221030T170309,407,8,224,UE2020
DF,97012,19,325,396,328,20221030T080001,20221030T170558,407,8,309,UE2020
DF,97012,19,175,399,333,20221030T080001,20221030T170342,407,12,284,UE2020
DF,97012,19,193,282,241,20221030T080001,20221030T170401,407,16,232,UE2020
DF,97012,19,310,311,260,20221030T080001,20221030T170234,407,9,260,UE2020
DF,97012,19,231,342,284,20221030T080001,20221030T170712,407,2,276,UE2020
DF,97012,19,340,398,318,20221030T080001,20221030T171055,407,10,304,UE2020
DF,97012,19,16,256,214,20221030T080001,20221030T170251,407,8,205,UE2020
DF,97012,19,202,369,312,20221030T080001,20221030T170029,407,10,255,UE2020
DF,97012,19,355,333,289,20221030T080001,20221030T170216,407,4,173,UE2020
DF,97012,19,24,287,230,20221030T080001,20221030T170315,407,15,213,UE2020
DF,97012,19,339,395,341,20221030T080633,20221030T170550,407,3,232,UE2020
DF,97012,19,140,388,321,20221030T080222,20221030T170330,407,7,277,UE2020
DF,97012,19,274,388,333,20221030T080205,20221030T170712,407,8,326,UE2020
DF,97012,19,233,351,299,20221030T080001,20221030T170752,407,8,299,UE2020
DF,97012,19,64,348,294,20221030T080001,20221030T170105,407,12,237,UE2020
DF,97012,19,239,326,282,20221030T080001,20221030T170224,407,7,271,UE2020
DF,97012,19,333,392,301,20221030T080001,20221030T170430,407,9,282,UE2020
DF,97012,19,334,388,294,20221030T080001,20221030T170450,407,4,264,UE2020
DF,97012,19,23,291,239,20221030T080055,20221030T170345,407,10,204,UE2020
DF,97012,19,260,317,275,20221030T080001,20221030T170636,407,22,275,UE2020
DF,97012,19,212,328,267,20221030T080001,20221030T170257,407,6,261,UE2020
DF,97012,19,169,398,341,20221030T080001,20221030T170330,407,17,317,UE2020
DF,97012,19,188,283,241,20221030T080001,20221030T170319,407,12,231,UE2020
DF,97012,19,332,383,274,20221030T080001,20221030T170818,407,4,258,UE2020
DF,97012,19,278,329,286,20221030T080001,20221030T171034,407,17,285,UE2020
DF,97012,19,276,338,307,20221030T080001,20221030T170320,407,21,307,UE2020
DF,97012,19,216,329,294,20221030T080001,20221030T170103,407,7,176,UE2020
DF,97012,19,360,393,356,20221030T080001,20221030T170654,407,4,136,UE2020
DF,97012,19,181,393,330,20221030T080001,20221030T170109,407,8,279,UE2020
DF,97012,19,172,398,334,20221030T080001,20221030T170300,407,20,313,UE2020
DF,97012,19,338,384,313,20221030T080001,20221030T170344,407,3,134,UE2020
DF,97012,19,49,397,320,20221030T080001,20221030T170356,407,10,299,UE2020
DF,97012,19,18,260,217,20221030T080001,20221030T170410,407,5,202,UE2020
DF,97012,19,79,331,273,20221030T080001,20221030T170511,407,8,253,UE2020
DF,97012,19,328,335,284,20221030T080001,20221030T170300,407,7,284,UE2020
DF,97012,19,89,332,283,20221030T080204,20221030T170630,407,7,249,UE2020
DF,97012,19,279,390,343,20221030T080001,20221030T170737,407,10,328,UE2020
DF,97012,19,30,289,246,20221030T080001,20221030T171010,407,16,218,UE2020
DF,97012,19,265,339,300,20221030T080001,20221030T170421,407,20,300,UE2020
DF,97012,19,297,350,303,20221030T080001,20221030T170235,407,13,303,UE2020
DF,97012,19,275,329,287,20221030T080001,20221030T170141,407,12,287,UE2020
DF,97012,19,54,343,287,20221030T080001,20221030T170527,407,15,271,UE2020
DF,97012,19,264,349,292,20221030T080001,20221030T170320,407,13,292,UE2020
DF,97012,19,85,327,271,20221030T080001,20221030T170349,407,5,235,UE2020
DF,97012,19,29,290,241,20221030T080001,20221030T170834,407,16,213,UE2020
DF,97012,19,242,315,282,20221030T080001,20221030T170326,407,10,281,UE2020
DF,97012,19,43,291,255,20221030T080001,20221030T170137,407,8,255,UE2020
DF,97012,19,52,343,290,20221030T080001,20221030T170040,407,7,279,UE2020
DF,97012,19,221,194,159,20221030T080001,20221030T170253,407,4,139,UE2020
DF,97012,19,311,320,277,20221030T080001,20221030T170249,407,10,277,UE2020
DF,97012,19,262,355,314,20221030T080008,20221030T170226,407,15,314,UE2020
DF,97012,19,166,398,343,20221030T080001,20221030T170330,407,8,333,UE2020
DF,97012,19,215,361,318,20221030T080001,20221030T170517,407,9,300,UE2020
DF,97012,19,341,385,316,20221030T080001,20221030T170343,407,9,303,UE2020
DF,97012,19,77,329,271,20221030T080001,20221030T170224,407,5,249,UE2020
DF,97012,19,156,377,320,20221030T080001,20221030T170814,407,12,293,UE2020
DF,97012,19,82,326,275,20221030T080001,20221030T170350,407,8,239,UE2020
DF,97012,19,349,382,329,20221030T080001,20221030T170223,407,10,312,UE2020
DF,97012,19,352,399,348,20221030T080001,20221030T170556,407,10,230,UE2020
DF,97012,19,306,340,294,20221030T080001,20221030T170312,407,6,294,UE2020
DF,97012,19,170,398,327,20221030T080001,20221030T170111,407,19,311,UE2020
DF,97012,19,72,344,311,20221030T080120,20221030T170317,407,5,262,UE2020
DF,97012,19,59,342,284,20221030T080001,20221030T170534,407,5,275,UE2020
DF,97012,19,317,358,301,20221030T080001,20221030T170444,407,8,301,UE2020
DF,97012,19,190,282,245,20221030T080001,20221030T170056,407,9,229,UE2020
DF,97012,19,57,338,279,20221030T080001,20221030T170732,407,10,266,UE2020
DF,97012,19,34,289,249,20221030T080001,20221030T171241,407,8,226,UE2020
DF,97012,19,195,280,244,20221030T080001,20221030T170504,407,14,235,UE2020
DF,97012,19,243,295,247,20221030T080001,20221030T170355,407,5,237,UE2020
DF,97012,19,323,380,302,20221030T080001,20221030T170522,407,8,286,UE2020
DF,97012,19,101,415,363,20221030T080001,20221030T170559,407,7,345,UE2020
DF,97012,19,226,328,284,20221030T080001,20221030T170114,407,13,277,UE2020
DF,97012,19,288,330,302,20221030T080001,20221030T170048,407,14,302,UE2020
DF,97012,19,232,312,262,20221030T080001,20221030T170301,407,6,262,UE2020
DF,97012,19,138,385,326,20221030T080001,20221030T170313,407,8,266,UE2020
DF,97012,19,5,290,232,20221030T080001,20221030T170225,407,6,222,UE2020
